Usuario,ID del tweet,Contenido
GustavoBolivar,1715988794460012594,"Bogotá la apuesta al cambio, la fiesta de cierre muestra que @GustavoBolivar es la única opción, para dar continuidad a una Bogotá humana, potencia mundial de la vida."
GustavoBolivar,1716109675739902297,Aparecieron las llaves del interés de Galán por  el Metro elevado.
GustavoBolivar,1716068683703881762,"🔴 Carlona Deik Acostamadiedo, esposa de @CarlosFGalan trabajó en la polémica interventoría del Metro Elevado de Peñalosa con la firma Integral y también, fue parte del descalabro de $4,3 Bill de Hidroituango."
GustavoBolivar,1715937814020296854,RT @Estamos en Sumapaz
GustavoBolivar,1715782519885353193,Estamos en Sumapaz
GustavoBolivar,1715923879405781273,RT @Acompañando a mi amigo ⁦@GustavoBolivar⁩ en su camino a la alcaldía de Bogota. El único candidato comprometido con las necesidades profundas de esta ciudad. Acá estaremos luchando por su triunfo el próximo 29 de Octubre. https://t.co/1H56MAU3SU
GustavoBolivar,1715499755885744499,Acompañando a mi amigo ⁦@GustavoBolivar⁩ en su camino a la alcaldía de Bogota. El único candidato comprometido con las necesidades profundas de esta ciudad. Acá estaremos luchando por su triunfo el próximo 29 de Octubre. https://t.co/1H56MAU3SU
GustavoBolivar,1715923803363041453,"RT @Transmitiendo desde el Parque de los Periodistas, en el cierre de campaña de @GustavoBolivar ¡Aquí tienen la verdadera encuesta! Y sin negociar la ciudad y entregarla a los intereses de los 💛❤️contratistas! ✊ https://t.co/taUx6EkJCz"
GustavoBolivar,1715519602321457487,"Transmitiendo desde el Parque de los Periodistas, en el cierre de campaña de @GustavoBolivar ¡Aquí tienen la verdadera encuesta! Y sin negociar la ciudad y entregarla a los intereses de los 💛❤️contratistas! ✊ https://t.co/taUx6EkJCz"
GustavoBolivar,1715879786671686055,"RT @Unos madrugan a darles contratos a los hermanos y al papá de la esposa, a llenar de corbatas a los concejales ""amigos"", y a hacer política sin renunciar como lo hicieron Quintero y Caicedo?"
GustavoBolivar,1715673872727482795,"Unos madrugan a darles contratos a los hermanos y al papá de la esposa, a llenar de corbatas a los concejales ""amigos"", y a hacer política sin renunciar como lo hicieron Quintero y Caicedo?"
GustavoBolivar,1715591687123116278,RT @Las mentiras de Galán.
GustavoBolivar,1715483464730816697,Las mentiras de Galán.
GustavoBolivar,1715564979728863531,RT @GustavoBolivar: La verdadera encuesta
GustavoBolivar,1715546770510381504,La verdadera encuesta
GustavoBolivar,1715560452443251089,RT @Mi voto firme este 29 de Octubre para la Alcaldía de Bogotá por @GustavoBolivar .
GustavoBolivar,1715505728381657480,Mi voto firme este 29 de Octubre para la Alcaldía de Bogotá por @GustavoBolivar .
GustavoBolivar,1715506603703636302,"Camino al cierre de campaña. El Parque de los periodistas nos espera con miles de personas que no pierden la esperanza de vivir en una ciudad de oportunidades: inclusiva, segura, alegre, moderna, humana, próspera, innovadora, sin hambre, sin miedo, diversa!"
GustavoBolivar,1715467825920253998,"RT @La alcaldesa Claudia López, participando en política dice “no voten por el q va a parar el metro”. Nadie va a parar el metro. No se puede. Esta asustada y necesita q gane Galán porque sabe q llego a investigar las denuncias de corrupción que hay alrededor de ella y su esposa."
GustavoBolivar,1715362021502316816,"La alcaldesa Claudia López, participando en política dice “no voten por el q va a parar el metro”. Nadie va a parar el metro. No se puede. Esta asustada y necesita q gane Galán porque sabe q llego a investigar las denuncias de corrupción que hay alrededor de ella y su esposa."
GustavoBolivar,1715452382157390150,"RT @De los candidatos a la alcaldía de Bogotá, el que más me convence es @GustavoBolivar por esto:"
GustavoBolivar,1715438308103229794,"De los candidatos a la alcaldía de Bogotá, el que más me convence es @GustavoBolivar por esto:"
GustavoBolivar,1715370756446527524,Jajaja la gente indignada porque hablo desde la cama. El video se hizo a las 6:30 am. Ya estoy en la calle repartiendo publicidad. Trabajo 18 horas en la campaña.
GustavoBolivar,1708060063582101837,"Exministro de Salud de Duque, Fernando Ruiz, compró 2 millones de dosis para la malaria en niños de 5 a 9 años cuando apenas se necesitaban 8 mil."
