Usuario,ID del tweet,Contenido
JERobledo,1716967641313583270,"Hoy a las 8PM estaré en #ElDebateDefinitivo de @Citytv y @ELTIEMPO para hablar de nuestras propuestas en materia de seguridad, empleo, educación, movilidad, salud y obras para Bogotá. 👋🏻"
JERobledo,1716953692442615849,Los partidos políticos tradicionales que no representan el cambio que necesita Bogotá y que no han anunciado respaldo a ningún candidato seguramente están con Galán. ¡Esto es gravísimo! Más de los mismos con las mismas.
JERobledo,1716911851357995463,"RT @A mi amigo de luchas y trabajo duro por construir un país digno y justo, a @sergio_fajardo mi admiración y agradecimiento por invitar a votar Robledo Alcalde."
JERobledo,1716863911440372006,"A mi amigo de luchas y trabajo duro por construir un país digno y justo, a @sergio_fajardo mi admiración y agradecimiento por invitar a votar Robledo Alcalde."
JERobledo,1716482939452584361,"#FelizLunes, El futuro de @ECOPETROL_SA  está en riesgo por una drástica caída de la inversión para el año 2024 que contempla un recorte de US$2.000 millones (-45%) en las inversiones en producción y exploración.#DebateDeLaGente @cesarloza01 @mlorozco78 @danielsossa9 @ricroabar https://t.co/iX0mLzqMSe"
JERobledo,1716842408699125880,Elecciones en Colombia: el fantasma de la financiación ilegal y el riesgo de fraude - CaracolTV https://t.co/fPBqDLqPZq
JERobledo,1716821377108627798,"RT @#Medellín  @YamidLopezS es mi amigo y mi director de investigaciones de la corrupción de Medellin durante estos 4 años, juntos hemos defendido lo público en Medellín y Antioquia. Si como investigador hizo lo que hizo, yo quiero verlo como concejal, ¡Gracias Yamid por tan bonito video!"
JERobledo,1716603410688979105,"#Medellín  @YamidLopezS es mi amigo y mi director de investigaciones de la corrupción de Medellin durante estos 4 años, juntos hemos defendido lo público en Medellín y Antioquia. Si como investigador hizo lo que hizo, yo quiero verlo como concejal, ¡Gracias Yamid por tan bonito video!"
JERobledo,1716787503917596806,"Cada día recibimos más apoyo y cariño de la gente. Estuvimos en los Outlet de las Américas, compartiendo con los comerciantes la carta que le envié a Petro en la que le solicito reducir las muy altas tarifas que cobra la Cámara de Comercio por los registros mercantiles a las actividades económicas de Bogotá. También compartí con la ciudadanía que visitaba los Outlet de las Américas nuestras propuesta a la Alcaldía."
JERobledo,1716631935663939801,"¡Gracias Álvaro por su apoyo y su voto a conciencia! 👏 Estamos recorriendo la ciudad, calle a calle, charlando con la gente y lo que sentimos es respeto y cariño por este proyecto que lidero. En primera voto Robledo, escuchamos a diario."
