Usuario,ID del tweet,Contenido
Nicolas,1710701034589343857,"1/🕊️lo más absurdo de la historia de la humanidad, es su propia masacre. Israel - Gaza - Palestinos; Ucrania - Rusia --El ser humano se cosifica a intereses-- los mecanismos del derecho internacional público ¿son un saludo a la bandera? ""@petrogustavo"
Nicolas,1710736993099948278,Originalidad vs Conformismo
Nicolas,1710701046555721982,"6/☮️León Tolstói y su ""no violencia"", Gandhi y su ""lucha pacífica"", Nelson Mandela y su ""reconciliación"" y perdón social, Luther King jr. y la lucha por los ""derechos civiles"" por medio de la no violencia. @DianaUribefm el pacifismo como medio de acción filosófica. https://t.co/SJUXvl7v5c"
Nicolas,1710701049361715234,"7/ En tiempos difíciles, son los grandes líderes que transforman. La PAZ es posible, pero se requieren muchos elementos a cargo de quien la lidera..."
Nicolas,1710683746402197950,RT @🇵🇸🇮🇱 | URGENTE - GUERRA ISRAEL-GAZA: El periodista palestino Nidal Al-Wahidi ha muerto en los bombardeos producidos por Israel en el Paso de Erez. https://t.co/GSDkTN3aeE
Nicolas,1710665222640308700,🇵🇸🇮🇱 | URGENTE - GUERRA ISRAEL-GAZA: El periodista palestino Nidal Al-Wahidi ha muerto en los bombardeos producidos por Israel en el Paso de Erez. https://t.co/GSDkTN3aeE
Nicolas,1710466539143500149,Originalidad vs Conformismo
Nicolas,1710399465528385728,"RT @@unisabana @Aesabana @prodensa_org @SabanaCV @JERobledo @JDOviedoA @ernestocortes28 @Nicolas_ramos_b @NancyPatricia_G @Compensar_info “El pie de fuerza no se aumenta por mandado de la alcaldía. Por eso yo hablo de la seguridad preventiva y reactiva. Modernizar cárceles y justicia, entre otras. ¡Más acciones, menos caras!”, @Nicolas_ramos_b, candidato a la Alcaldía de Bogotá."
Nicolas,1710317879155916981,"@unisabana @Aesabana @prodensa_org @SabanaCV @JERobledo @JDOviedoA @ernestocortes28 @Nicolas_ramos_b @NancyPatricia_G @Compensar_info “El pie de fuerza no se aumenta por mandado de la alcaldía. Por eso yo hablo de la seguridad preventiva y reactiva. Modernizar cárceles y justicia, entre otras. ¡Más acciones, menos caras!”, @Nicolas_ramos_b, candidato a la Alcaldía de Bogotá."
Nicolas,1710119624690286864,Originalidad vs Conformismo
Nicolas,1710099319435526421,"RT @🟣 Mujeres en sus diferencias y diversidades, y candidatos a la Alcaldía de Bogotá, se encontraran por un voto informado y una ciudad con equidad. https://t.co/UmkQaHBhkj"
Nicolas,1710066559329132877,"🟣 Mujeres en sus diferencias y diversidades, y candidatos a la Alcaldía de Bogotá, se encontraran por un voto informado y una ciudad con equidad. https://t.co/UmkQaHBhkj"
Nicolas,1710032619587383534,📢 [Hilo] El ATRASO no solo se manifiesta en infraestructura y política; también lo hace en la salud mental de nuestra juventud. Es hora de una TRANSFORMACIÓN real. #MasAccionesMenosRostros
Nicolas,1709741816180875408,"RT @🗳 Los esperamos este 9 de octubre en el ""Gran debate juvenil por Bogotá"" en el que participarán los candidatos @JDOviedoA, @Rodrigo_Lara_ , @Nicolas_ramos_b, @CarlosFGalan  y @Diego_Molano.🇨🇴"
Nicolas,1709675809684725863,"🗳 Los esperamos este 9 de octubre en el ""Gran debate juvenil por Bogotá"" en el que participarán los candidatos @JDOviedoA, @Rodrigo_Lara_ , @Nicolas_ramos_b, @CarlosFGalan  y @Diego_Molano.🇨🇴"
Nicolas,1709275632591351886,RT @No te pierdas nuestro gran evento con candidatos a la Alcaldía de Bogotá💛❤️
Nicolas,1709261648630841850,No te pierdas nuestro gran evento con candidatos a la Alcaldía de Bogotá💛❤️
Nicolas,1709251248212386194,"RT @🔹¡En un mismo escenario!, y conversando sobre sus prioridades, estarán quienes aspiran a la #AlcaldíadeBogotá y la #GobernacióndeCundinamarca. 💬"
Nicolas,1709242860258701722,"🔹¡En un mismo escenario!, y conversando sobre sus prioridades, estarán quienes aspiran a la #AlcaldíadeBogotá y la #GobernacióndeCundinamarca. 💬"
Nicolas,1717168084476219624,BOGOTÁ - SON USTEDES LOS DUEÑOS DE ESTA HERMOSA CIUDAD -
Nicolas,1709249412998795508,"¿Cuántas veces más tienen que perder?… Para aprender a ser humildes, los habitantes de BOGOTÁ son tan libres, que el día de la quema 🔥 se verá el humo 💨 ¡SON 9️⃣ CANDIDATOS! Respeten la inteligencia de los bogotanos (as) 🤚🏻 https://t.co/SHGsguCtvw"
Nicolas,1708938601952661824,"RT @@LaOtraCaraCN #DebateLaOtraCara @Nicolas_ramos_b Un buen candidato para la Capital y cómo no tengo ni color, ideologías y filosofías ineptas, estúpidas y nefastas, sería una opción para mí y muchas personas habitantes capitalinos."
Nicolas,1708924518872256864,"@LaOtraCaraCN #DebateLaOtraCara @Nicolas_ramos_b Un buen candidato para la Capital y cómo no tengo ni color, ideologías y filosofías ineptas, estúpidas y nefastas, sería una opción para mí y muchas personas habitantes capitalinos."
Nicolas,1708844433322430668,#DEBATE| ¿Quién me demuestra lo contrario? 🇨🇴
Nicolas,1708670263968112695,"Berrionditas, ¿qué opinan? https://t.co/tUFSnSAIhZ"
Nicolas,1708622811571335637,El problema de Bogotá es politizar sus obras 🚧 (políticas gobiernistas) y el perjudicado es el ciudadano 🤦🏻‍♂️
Nicolas,1708572133838700802,🔴 Presidente de China reitera que el metro de Bogotá no es un asunto de Estado ► https://t.co/w59uudjLqv https://t.co/623jw6UoCv
Nicolas,1708549942057320870,#Fotogalería📸 | Llevamos nuestra propuesta de una Bogotá inteligente y próspera al centro de ciudad. Conoce mi programa de gobierno en https://t.co/NjO4lNc64x https://t.co/Cpw4OsKbsB
Nicolas,1708549930728538572,"RT @#MovidaPolitica Continúa el recorrido del candidato a la Alcaldía de Bogotá, @Nicolas_ramos_b, por el sur de Bogotá, recorre el sector de El Restrepo, donde hace el ejercicio de volanteo y dialoga con la comunidad. https://t.co/x5PDxIjzN0"
Nicolas,1708529622940373211,"#MovidaPolitica Continúa el recorrido del candidato a la Alcaldía de Bogotá, @Nicolas_ramos_b, por el sur de Bogotá, recorre el sector de El Restrepo, donde hace el ejercicio de volanteo y dialoga con la comunidad. https://t.co/x5PDxIjzN0"
Nicolas,1708519775347904763,#Fotogalería📸 | Llevando nuestro Programa de Gobierno a la comunidad del barrio Restrepo. ¡Gracias por el apoyo! https://t.co/tX5GNO6x7o
Nicolas,1708476123888210111,RT @Bogotá no va a cambiar sino cambian los ciudadanos.
Nicolas,1708200444172902715,Bogotá no va a cambiar sino cambian los ciudadanos.
Nicolas,1708471256779989229,"#20DEJULIO| Calle Calle y Calle #FelizDomingo a todos los habitantes de  la localidad de San Cristóbal 🩷  que expresan el mismo sentir (mamados de la misma pelea de siempre de los políticos ¿y ellos? El ciudadano de a pie, JODIDOS) https://t.co/cOI0aMCkEz"
Nicolas,1708121286872818063,RT @Interviniendo en política con descaro…
Nicolas,1707805823995420922,Interviniendo en política con descaro…
Nicolas,1707759654611091549,¿Sabías que durante la Bogotá Humana que lideró el hoy Presidente @PetroGustavo se obtuvieron buenos resultados en materia de educación y salud?
Nicolas,1707856648943910974,"Reprocho cualquier acto violento en cualquier derecho (libertad de prensa). A la Minga un mensaje: “por ahí no es el camino”. Manifestación ¡PACÍFICA!, no violenta. Por lo sucedido con Revista Semana. @VickyDavilaH https://t.co/05CD44gNR3"
Nicolas,1707842383801364494,RT @El voto en Bogotá es más libre y menos manipulable de lo que se imaginan. Se pueden llevar una gran sorpresa con “jugaditas” que pueden terminar siendo contraproducentes.
Nicolas,1707813606962651148,El voto en Bogotá es más libre y menos manipulable de lo que se imaginan. Se pueden llevar una gran sorpresa con “jugaditas” que pueden terminar siendo contraproducentes.
Nicolas,1707728650840272965,"RT @Señores y señoras https://t.co/ewhMuLZgIK a las Alcaldías y Gobernaciones, adoptar los planes de Gestión de Velocidad #LeyJuliánEsteban , controlar 👮‍♀️🎛️ y vigilar 🔍que se cumplan en todo el territorio no es una elección, no es tema en discusión, es Ley ⚖️"
Nicolas,1707568752483528911,"Señores y señoras https://t.co/ewhMuLZgIK a las Alcaldías y Gobernaciones, adoptar los planes de Gestión de Velocidad #LeyJuliánEsteban , controlar 👮‍♀️🎛️ y vigilar 🔍que se cumplan en todo el territorio no es una elección, no es tema en discusión, es Ley ⚖️"
Nicolas,1706760373293240614,"“Hay cinco causas principales de siniestros viales en el mundo y el mayor énfasis tiene relación con la velocidad. Por eso tomamos acciones en el marco del cumplimiento de la Ley de #SeguridadVial y Ley Julián Esteban”, @WMVallejo Director de infraestructura y vehículos @ansvcol. https://t.co/q2Mr3DYatF"
Nicolas,1707728340839280882,"RT @VColombia2022: #EnVivo Hablamos con @Nicolas_ramos_b, candidato a la alcaldía de Bogotá. Conduce @amserrano2 https://t.co/po6tXlZXSg"
Nicolas,1707551090500313369,"#EnVivo Hablamos con @Nicolas_ramos_b, candidato a la alcaldía de Bogotá. Conduce @amserrano2 https://t.co/po6tXlZXSg"
Nicolas,1707522398327558626,"Con nuestro programa de Agricultura Urbana Inteligente, Sumapaz será el motor para fortalecer la seguridad alimentaria y potenciar el turismo de Bogotá. ¡Es hora de darle a Bogotá la identidad y marca que merece! 🌱✊ #SumapazParaBogotá #NicoRamos https://t.co/P061QXIz1X"
Nicolas,1707504923623968877,"No me cansaré de manifestar que el negocio de las encuestas, induce al voto y confunde al ciudadano."
Nicolas,1707473381983912358,"Politizar las instituciones es un grave error. 🚫 Ni la policía 🚓, ni los estudiantes 🎓, ni los ciudadanos 🚶‍♂️ nacen bajo un partido político. Juntos formamos sociedad y solo unidos podremos avanzar. ✊🌍.#NicolásRamos https://t.co/WnkJ4oLYBu"
Nicolas,1707473123841278209,"Politizar las instituciones es un grave error. 🚫 Ni la policía 🚓, ni los estudiantes 🎓, ni los ciudadanos 🚶‍♂️ nacen bajo un partido político. Juntos formamos sociedad y solo unidos podremos avanzar. ✊🌍.#NicolásRamos https://t.co/dyltE1vSAX"
Nicolas,1717168084476219624,BOGOTÁ - SON USTEDES LOS DUEÑOS DE ESTA HERMOSA CIUDAD -
Nicolas,1707422701923537037,"Voto útil, voto inducido, voto que sale de unas oficinas encuestadoras, no de la calle y el sentir del ciudadano. Hago un llamado a la gente para que implemente el VOTO CASTIGO contra la vieja y manipulada forma de hacer política ☝🏻😎"
Nicolas,1707188438926049518,"Encuesta Invamer: Carlos Fernando Galán lidera intención de voto en Bogotá, con 32,9%. Le siguen Gustavo Bolívar, con 22,6%, y Juan Daniel Oviedo, con 20,5%."
Nicolas,1707421698876662220,"Voto útil, voto inducido, voto que sale de unas oficinas encuestadoras, no de la calle y del sentir del ciudadano. Hago un llamado a la gente para que implemente el VOTO CASTIGO contra la vieja y manipulada forma de hacer política ☝🏻😎"
Nicolas,1707366672741331161,Encuesta Invamer: Gustavo Bolívar perdería en segunda vuelta frente a Galán y Oviedo
Nicolas,1707401307554730492,RT @En #RevistaDeLaMañana los candidatos a la Alcaldía Mayor de @Bogota exponen cada una de sus propuestas con las que aspiran llegar a convertirse en el próximo mandatario de los capitalinos 🔴 #AlAire
Nicolas,1707396595396890724,En #RevistaDeLaMañana los candidatos a la Alcaldía Mayor de @Bogota exponen cada una de sus propuestas con las que aspiran llegar a convertirse en el próximo mandatario de los capitalinos 🔴 #AlAire
Nicolas,1706834071953752355,RT @@GustavoBolivar Es cierto. Destacan Juan Daniel Oviedo @JDOviedoA y Nicolás Ramos @Nicolas_ramos_b como unos caballeros decentes e inteligentes. Los demás son unas hienas carroñeras inmundas.
Nicolas,1706831813493113079,@GustavoBolivar Es cierto. Destacan Juan Daniel Oviedo @JDOviedoA y Nicolás Ramos @Nicolas_ramos_b como unos caballeros decentes e inteligentes. Los demás son unas hienas carroñeras inmundas.
Nicolas,1706788909894492668,RT @¡¡Ya empezamos con casa llena!! @Rodrigo_Lara_ @ElGeneralVargas @JERobledo @Nicolas_ramos_b Rafael Alfonso Quintero
Nicolas,1706788773474799866,¡¡Ya empezamos con casa llena!! @Rodrigo_Lara_ @ElGeneralVargas @JERobledo @Nicolas_ramos_b Rafael Alfonso Quintero
Nicolas,1706672111836606892,RT @cerosetenta: Las candidaturas “pequeñas” exigen su espacio. 🪧 https://t.co/uzNNfaGtrg
Nicolas,1706667015698575486,Las candidaturas “pequeñas” exigen su espacio. 🪧 https://t.co/uzNNfaGtrg
Nicolas,1706482743666745379,"RT @Así se vivió hoy el DEBATAZO POR BOGOTÁ, con @Rodrigo_Lara_, @GustavoBolivar, @JDOviedoA y @Nicolas_ramos_b, candidatos a la alcaldia de Bogotá, moderado por la periodista @MJDuzan 📣"
Nicolas,1706482498341941301,"Así se vivió hoy el DEBATAZO POR BOGOTÁ, con @Rodrigo_Lara_, @GustavoBolivar, @JDOviedoA y @Nicolas_ramos_b, candidatos a la alcaldia de Bogotá, moderado por la periodista @MJDuzan 📣"
Nicolas,1706431038925271357,RT @🔴 #BOGOTÁ || En medio de un debate a cielo abierto con los candidatos @Rodrigo_Lara_ @JDOviedoA @GustavoBolivar @Nicolas_ramos_b y su equipo de campaña interrumpieron el evento y fue necesario incluirlo para evitar confrontación. https://t.co/3t6kk6abhp
Nicolas,1706429500303593633,🔴 #BOGOTÁ || En medio de un debate a cielo abierto con los candidatos @Rodrigo_Lara_ @JDOviedoA @GustavoBolivar @Nicolas_ramos_b y su equipo de campaña interrumpieron el evento y fue necesario incluirlo para evitar confrontación. https://t.co/3t6kk6abhp
Nicolas,1706424134358421990,"RT @#BOGOTÁ| En medio de un debate el candidato @Nicolas_ramos_b dijo que ""hará una denuncia ante el @CNE_COLOMBIA”, tras haber sido excluido de la dinámica de las encuestas por la alcaldía de Bogotá. Vía: @ValenBernalV @CaracolRadio"
Nicolas,1706423318973141366,"#BOGOTÁ| En medio de un debate el candidato @Nicolas_ramos_b dijo que ""hará una denuncia ante el @CNE_COLOMBIA”, tras haber sido excluido de la dinámica de las encuestas por la alcaldía de Bogotá. Vía: @ValenBernalV @CaracolRadio"
Nicolas,1706418654940631081,RT @Hola!
Nicolas,1705649288716353859,Hola!
Nicolas,1706412707052769462,RT @@MJDuzan @GustavoBolivar @Rodrigo_Lara_ @JDOviedoA @Nicolas_ramos_b @CNE_COLOMBIA ¿Cómo mejorar la relación entre la ciudadanía y la policía? @MJDuzan
Nicolas,1706408373699096697,@MJDuzan @GustavoBolivar @Rodrigo_Lara_ @JDOviedoA @Nicolas_ramos_b @CNE_COLOMBIA ¿Cómo mejorar la relación entre la ciudadanía y la policía? @MJDuzan
Nicolas,1706412656293273936,RT @#BOGOTÁ| En medio de un debate a cielo abierto con los candidatos @Rodrigo_Lara_ @JDOviedoA @GustavoBolivar; @Nicolas_ramos_b y su equipo de campaña interrumpieron el evento y fue necesario incluirlo para evitar confrontación. Vía: @BotteroJuan95 @CaracolRadio https://t.co/jX7hDnwZwA
Nicolas,1706408459758112997,#BOGOTÁ| En medio de un debate a cielo abierto con los candidatos @Rodrigo_Lara_ @JDOviedoA @GustavoBolivar; @Nicolas_ramos_b y su equipo de campaña interrumpieron el evento y fue necesario incluirlo para evitar confrontación. Vía: @BotteroJuan95 @CaracolRadio https://t.co/jX7hDnwZwA
Nicolas,1706412638689726600,RT @@Nicolas_ramos_b cuenta que sí ha vivido abuso policial. Duré detenido en una UPJ con un compañero cuando jugaba fútbol. https://t.co/8otFKTIGOx
Nicolas,1706410498705572091,@Nicolas_ramos_b cuenta que sí ha vivido abuso policial. Duré detenido en una UPJ con un compañero cuando jugaba fútbol. https://t.co/8otFKTIGOx
Nicolas,1706412587485716876,RT @Cómo van a contribuir para que el campus Valmaria de la Universidad pedagógica se haga realidad
Nicolas,1706412054020587878,Cómo van a contribuir para que el campus Valmaria de la Universidad pedagógica se haga realidad
Nicolas,1706410841891856803,RT @@GustavoBolivar Cumpliría la constitución y la ley y antes que se despida un decreto. No acataría la orden del Gobierno Nacional.
